FinCoNo,FinPrdtCd,KorCoNm,FinPrdtNm,BeforeTaxInterestRate,AfterTaxInterestRate,AfterTaxInterest,BestInterestRate,JoinMember,InterestCalcMethod,ContactDepartment,HompUrl,CalTel,JoinWay,SpclCnd,MtrtInt,EtcNote,직업,학습,건강,관계,주거,사회참여,여가,재무,발급제한
10430,311001,모아저축은행,e-모아 정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.moasb.co.kr/,324303300,"인터넷,스마트폰",없음,-만기후1개월이내:만기시점동일상품의신규약정금리-만기후1개월초과:보통예금금리(현재연0.2%),-1인당가입한도:계약금액1만원이상,0,0,0,0,0,0,0,100,0
10430,310006,모아저축은행,12干支정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.moasb.co.kr/,324303300,영업점,-해당연도의띠인고객,-만기후1개월이내:만기시점동일상품의신규약정금리-만기후1개월초과:보통예금금리(현재연0.2%),-1인당가입한도:월30만원이상,0,0,0,0,0,0,0,100,0
10453,310006,부림저축은행,아이사랑 정기적금,정액적립식,0.026,0.022,"54,990",미취학아동과부모님이함께가입,제한없음,단리,http://www.bulimbank.co.kr/,314433800,영업점,미취학아동과부모님이함께가입하는경우,-만기후1개월이내:가입당시약정금리와현재금리비교후낮은금리-만기후1개월초과:연0.25%,[중도해지이율]-1개월미만:0.25%(보통예금이율)-1개월이상3개월미만:약정이율*50%-3개월이상12개월미만:약정이율*55%-12개월이상:약정이율*60%,0,30,0,30,0,0,0,40,1
12120,310001,삼호저축은행,정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://samhosb.co.kr,15880568,영업점,없음,-만기후1개월이내해지시약정금리적용-만기후1개월초과이후해지시보통예금이율적용(2020.7월27일현재보통예금이율0.5%),없음,0,0,0,0,0,0,0,100,0
12120,310008,삼호저축은행,정기적금(인터넷-모바일),정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://samhosb.co.kr,15880568,"인터넷,스마트폰",없음,-만기후1개월이내해지시약정금리적용-만기후1개월초과이후해지시보통예금이율적용(2020.7월27일현재보통예금이율0.5%),없음,0,0,0,0,0,0,0,100,0
10533,31,센트럴저축은행,정기적금,정액적립식,0.026,0.022,"54,990",제한없음.,제한없음,단리,http://www.centralbank.co.kr,622244010,영업점,없음,(만기후예치기간기준)-1개월까지:당초약정이율-1개월초과:0.5%,[중도해지이율(실예치기간기준)]-10개월이상:1.5%-6개월~10개월미만:1.3%-3개월~6개월미만:1.1%-1개월~3개월미만:0.9%-1개월미만:0.5%,0,0,0,0,0,0,0,100,0
10533,310005,센트럴저축은행,"정기적금 (인터넷뱅킹,스마트뱅킹,비대면)",정액적립식,0.026,0.022,"54,990",제한없음.,제한없음,단리,http://www.centralbank.co.kr,622244010,"인터넷,스마트폰",없음,(만기후예치기간기준)-1개월까지:당초약정이율-1개월초과:0.5%,[중도해지이율(실예치기간기준)]-10개월이상:1.5%-6개월~10개월미만:1.3%-3개월~6개월미만:1.1%-1개월~3개월미만:0.9%-1개월미만:0.5%,0,0,0,0,0,0,0,100,0
10572,310013,솔브레인저축은행,e-정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.soulbrainsb.co.kr/,518618600,"인터넷,스마트폰",-만기해지시지급이율적용[지급이율=약정이율+우대이율(약정이율은가입시기간별정기예금이율(2년초과기간은2년이율적용))],-만기후1개월까지:계약기간별[가입시약정이율과만기시약정이율]중낮은이율-만기후1개월이후:보통예금이율(0.3%),없음,0,0,0,0,0,0,0,100,0
10534,WR0001B,스마트저축은행,정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.smartbank.co.kr/,16613651,영업점,없음,-만기후1개월이내:약정금리및해지시점동일조건의신규약정금리중적은금액-만기후1개월이후:0.3%,-가입한도없음,0,0,0,0,0,0,0,100,0
10534,WR0001N,스마트저축은행,e-로운 정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.smartbank.co.kr/,16613651,스마트폰,없음,-만기후1개월이내:약정금리및해지시점동일조건의신규약정금리중적은금액-만기후1개월이후:0.3%,-가입채널제한(스마트폰전용),0,0,0,0,0,0,0,100,0
10534,WR0001K,스마트저축은행,e-정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.smartbank.co.kr/,16613651,"인터넷,스마트폰",없음,-만기후1개월이내:약정금리및해지시점동일조건의신규약정금리중적은금액-만기후1개월이후:0.3%,"-가입채널제한(인터넷,모바일전용)",0,0,0,0,0,0,0,100,0
10350,310013,스카이저축은행,b-정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.skysb.co.kr,15884111,"인터넷,스마트폰",없음,-만기후(2019.07.01이전예금가입자):보통예금이율-만기후1개월이내(2019.07.01이후예금가입자):만기시점동일상품동일계약기간의신규약정금리-만기후1개월초과:연0.5%,최소금액:1만원이상,0,0,0,0,0,0,0,100,0
10350,310011,스카이저축은행,e-정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.skysb.co.kr,15884111,"인터넷,스마트폰",없음,-만기후(2019.07.01이전예금가입자):보통예금이율-만기후1개월이내(2019.07.01이후예금가입자):만기시점동일상품동일계약기간의신규약정금리-만기후1개월초과:연0.5%,최소금액:1만원이상,0,0,0,0,0,0,0,100,0
10521,310004,스타저축은행,스타e_정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.estarbank.co.kr,632771311,"인터넷,스마트폰",없음,-만기후1개월이하:최초약정이율과만기시점이율중낮은금리적용-만기후1개월초과:보통예금금리적용,없음,0,0,0,0,0,0,0,100,0
10521,310003,스타저축은행,정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.estarbank.co.kr,632771311,영업점,없음,-만기후1개월이하:최초약정이율과만기시점이율중낮은금리적용-만기후1개월초과:보통예금금리적용,없음,0,0,0,0,0,0,0,100,0
10463,310007,안양저축은행,비대면-정기적금,정액적립식,0.026,0.022,"54,990","만19세이상내국인개인고객,본인스마트폰소지자,신분증(주민등록증또는운전면허증)소지자,최근30일이내전은행에서입출금통장개설내역이없는고객,미국인납세자에해당하지않는고객",제한없음,단리,http://www.anyangbank.co.kr,314414141,스마트폰,없음,"만기후한달까지약정금리-현행금리비교하여낮은금리적용,이후0.1%",[중도해지이율]-1개월미만:계약일의보통예금금리-1개월이상6개월미만:약정이율의50%-6개월이상12개월미만:약정이율의60%-12개월이상:약정이율의70%,0,0,0,0,0,0,0,100,0
12711,31501,엔에이치저축은행,비대면정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.nhsavingsbank.co.kr/,215885191,"인터넷,스마트폰",없음,-1개월미만:보통예금이자율적용(0.2%)-1개월이상:약정이율x차등률-차등률1개월이상~3개월미만:50%-3개월이상~12개월미만:60%-12개월이상:70%,-가입금액:1만원이상-가입기간:6개월이상36개월이하,0,0,0,0,0,0,0,100,0
11551,310012,예가람저축은행,예가람 멤버십 정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.yegaramsb.co.kr/,18777788,영업점,없음,-만기후1개월이내:가입당시약정금리-만기후1개월초과:0.2%,영업점전용상품,0,0,0,0,0,0,0,100,0
11551,310001,예가람저축은행,정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.yegaramsb.co.kr/,18777788,영업점,만기후원금12개월이상정기예금재예치시:0.1%우대,-만기후1개월이내:가입당시약정금리-만기후1개월초과:0.2%,영업점전용상품,0,0,0,0,0,0,0,100,0
10419,310010,인성저축은행,e-정기적금,정액적립식,0.026,0.022,"54,990",만19세이상개인,제한없음,단리,http://www.insungsavingsbank.co.kr,328653911,"인터넷,스마트폰",없음,-보통예금이율0.5%,-통장을발급하지않는온라인전용상품으로영업점해지시우대금리적용불가,0,0,0,0,0,0,0,100,0
10426,310001,인천저축은행,정기적금,정액적립식,0.026,0.022,"54,990",누구나가입가능,제한없음,단리,http://www.incheonbank.com/,324212111,영업점,창구전용상품,-만기후1개월이내:최초약정이율-만기1개월이후:연0.1%,월불입액1만원이상,0,0,0,0,0,0,0,100,0
10489,310008,청주저축은행,정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.cheongjubank.com,432569114,"영업점,인터넷,스마트폰",없음,만기후:1%,제한없음,0,0,0,0,0,0,0,100,0
10359,311001,키움예스저축은행,키워드림 e-정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.kiwoomyesbank.com,25582501,"인터넷,스마트폰",-,-1개월이내:만기시동일상품동일계약기간의신규약정이율및당초약정이율중낮은이율(고정)-1개월초과:만기시점보통예금이율,-,0,0,0,0,0,0,0,100,0
10359,311002,키움예스저축은행,SB톡톡 키워드림 정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.kiwoomyesbank.com,25582501,스마트폰,-,-1개월이내:만기시동일상품동일계약기간의신규약정이율및당초약정이율중낮은이율(고정)-1개월초과:만기시점보통예금이율,-,0,0,0,0,0,0,0,100,0
10416,310012,흥국저축은행,비대면 정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.hkbanking.co.kr,519252100,기타,없음,보통예금이율적용,없음,0,0,0,0,0,0,0,100,0
10416,310005,흥국저축은행,E-정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.hkbanking.co.kr,519252100,인터넷,없음,보통예금이율적용,없음,0,0,0,0,0,0,0,100,0
10416,310006,흥국저축은행,S-정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.hkbanking.co.kr,519252100,스마트폰,없음,보통예금이율적용,없음,0,0,0,0,0,0,0,100,0
10478,310001,CK저축은행,정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.cksavingsbank.co.kr,332528411,영업점,없음,-만기후1개월이내:약정금리-만기후1개월초과:연0.1%,없음,0,0,0,0,0,0,0,100,0
10478,310003,CK저축은행,"정기적금(인터넷,모바일,비대면)",정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.cksavingsbank.co.kr,332528411,"인터넷,스마트폰",없음,-만기후1개월이내:약정금리-만기후1개월초과:연0.1%,없음,0,0,0,0,0,0,0,100,0
13127,310003,KB저축은행,KB착한e-plus정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://www.kbsavings.com/,18990900,"인터넷,스마트폰",없음,-1개월이내:신규가입일당시약정이율과만기일현재고시이율중낮은이율-1개월초과:보통예금이율,-12~36개월가입가능-가입금액:1만원이상~100만원이하-KB착한정기적금과납입한도합산적용,0,0,0,0,0,0,0,100,0
10346,31000,OSB저축은행,정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://osb.co.kr/ib20/mnu/HOM00001,16440052,"영업점,인터넷,스마트폰",없음,-만기후1개월이내:가입시약정금리와만기시동일상품의금리중낮은금리적용-만기후1개월경과:보통예금금리(0.2%),-월불입금1만원이상-6개월이상~60개월까지(월단위가능)-만기시이자지급,0,0,0,0,0,0,0,100,0
10346,31001,OSB저축은행,OSB톡톡 정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://osb.co.kr/ib20/mnu/HOM00001,16440052,스마트폰,없음,-만기후1개월이내:가입시약정금리와만기시동일상품의금리중낮은금리적용-만기후1개월경과:보통예금금리(0.2%),-월불입금1만원이상-6개월이상~60개월까지(월단위가능)-만기시이자지급,0,0,0,0,0,0,0,100,0
10346,31041,OSB저축은행,OSB톡톡 정기적금,정액적립식,0.026,0.022,"54,990",제한없음,제한없음,단리,http://osb.co.kr/ib20/mnu/HOM00001,16440052,스마트폰,없음,-만기후1개월이내:가입시약정금리와만기시동일상품의금리중낮은금리적용-만기후1개월경과:보통예금금리(0.2%),-월불입금1만원이상-6개월이상~60개월까지(월단위가능)-만기시이자지급,0,0,0,0,0,0,0,100,0
10421,KH3100,금화저축은행,정기적금,정액적립식,0.025,0.0212,"52,875",제한없음,제한없음,단리,http://www.kuemhwabank.co.kr/,325266000,영업점,창구전용상품,-만기후1개월이내:약정금리-만기후1개월초과:보통예금이율,없음,0,0,0,0,0,0,0,100,0
10421,KH3101,금화저축은행,e-정기적금,자유적립식,0.025,0.0212,-,인터넷및모바일뱅킹사용자,제한없음,단리,http://www.kuemhwabank.co.kr/,325266000,"인터넷,스마트폰",-,-만기후1개월이내:약정금리-만기후1개월초과:보통예금이율,없음,0,0,0,0,0,0,0,100,0
10449,NY310006,남양저축은행,정기적금,정액적립식,0.025,0.0212,"52,875",제한없음,제한없음,단리,http://www.nybank.co.kr,315663300,영업점,없음,"만기후한달까지약정금리-현행금리비교하여낮은금리적용,이후0.1%",[중도해지이율]-1개월미만:계약일의보통예금금리-1개월이상6개월미만:약정이율의50%-6개월이상12개월미만:약정이율의55%-12개월이상:약정이율의65%,0,0,0,0,0,0,0,100,0
10449,NY310006,남양저축은행,정기적금,정액적립식,0.025,0.0212,"53,596",제한없음,제한없음,복리,http://www.nybank.co.kr,315663300,영업점,없음,"만기후한달까지약정금리-현행금리비교하여낮은금리적용,이후0.1%",[중도해지이율]-1개월미만:계약일의보통예금금리-1개월이상6개월미만:약정이율의50%-6개월이상12개월미만:약정이율의55%-12개월이상:약정이율의65%,0,0,0,0,0,0,0,100,0
12840,JJ,대신저축은행,정기적금,정액적립식,0.025,0.0212,"52,875",모든고객,제한없음,단리,http://bank.daishin.com,16445600,"영업점,인터넷",없음,-만기후1개월이내:당초약정이율과만기시점해당상품신규약정이율중낮은이율-만기후1개월초과:만기시점보통예금이율(현재0.1%),없음,0,0,0,0,0,0,0,100,0
